invoice_id,customer_name,customer_segment,vendor_name,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_to_pay,is_late,days_overdue
INV-2026-01949,Yellowstone Mining,Enterprise,PayFlow Technologies,58765.91,2024-12-10,2025-02-08,2025-02-08,Paid,60,0,0
INV-2026-01950,Ironclad Security,SMB,NetScale Partners,7670.39,2026-01-18,2026-02-17,2026-02-07,Paid,20,0,0
INV-2026-01951,Ironclad Security,SMB,GreenLedger Systems,7806.05,2026-04-25,2026-05-25,,Outstanding,15,0,0
INV-2026-01952,Horizon Media,Mid-Market,GreenLedger Systems,26273.47,2026-01-30,2026-03-16,2026-03-15,Paid,44,0,0
INV-2026-01953,Brightline Retail,SMB,InsightOps Ltd,1396.71,2025-11-22,2025-12-22,2025-12-20,Paid,28,0,0
INV-2026-01954,Pinnacle Insurance,Mid-Market,FleetManage Co,33133.54,2025-12-24,2026-02-07,2026-02-01,Paid,39,0,0
INV-2026-01955,Cascade Foods,Mid-Market,NetScale Partners,19328.8,2025-07-10,2025-08-24,2025-08-19,Paid,40,0,0
INV-2026-01956,Brightline Retail,SMB,InsightOps Ltd,8643.39,2025-01-17,2025-02-16,2025-02-26,Late,40,1,10
INV-2026-01957,Orion Aerospace,Enterprise,TradeLedger Finance,134314.9,2024-12-09,2025-02-07,2025-01-28,Paid,50,0,0
INV-2026-01958,Brightline Retail,SMB,WorkCapital Hub,11888.09,2025-09-12,2025-10-12,2025-10-07,Paid,25,0,0
INV-2026-01959,Granite Construction,Enterprise,PayFlow Technologies,130184.64,2026-03-04,2026-05-03,2026-04-24,Paid,51,0,0
INV-2026-01960,Riverstone Hotels,Mid-Market,FleetManage Co,29584.89,2025-02-06,2025-03-23,2025-05-01,Late,84,1,39
INV-2026-01961,Granite Construction,Enterprise,TradeLedger Finance,85490.14,2025-06-15,2025-08-14,2025-08-27,Late,73,1,13
INV-2026-01962,Lumen Software,SMB,PayFlow Technologies,5547.39,2025-10-10,2025-11-09,2025-11-01,Paid,22,0,0
INV-2026-01963,Yellowstone Mining,Enterprise,InsightOps Ltd,41019.88,2025-10-30,2025-12-29,2026-03-10,Late,131,1,71
INV-2026-01964,Evergreen Health,Mid-Market,SupplyChain Pro,17267.77,2025-04-20,2025-06-04,2025-05-26,Paid,36,0,0
INV-2026-01965,Brightline Retail,SMB,InsightOps Ltd,8816.39,2025-09-29,2025-10-29,2025-10-22,Paid,23,0,0
INV-2026-01966,Yellowstone Mining,Enterprise,CloudServe Inc,127899.33,2025-02-23,2025-04-24,2025-04-23,Paid,59,0,0
INV-2026-01967,Meridian Pharma,Enterprise,SupplyChain Pro,149115.13,2024-12-27,2025-02-25,2025-02-16,Paid,51,0,0
INV-2026-01968,Meridian Pharma,Enterprise,DataPipe Solutions,84586.35,2025-12-26,2026-02-24,2026-02-14,Paid,50,0,0
INV-2026-01969,Xeno Packaging,SMB,NetScale Partners,5379.43,2025-06-13,2025-07-13,2025-07-22,Late,39,1,9
INV-2026-01970,Northstar Wholesale,Mid-Market,DataPipe Solutions,37800.19,2024-12-05,2025-01-19,2025-01-16,Paid,42,0,0
INV-2026-01971,Horizon Media,Mid-Market,PayFlow Technologies,9798.7,2026-02-15,2026-04-01,2026-04-03,Late,47,1,2
INV-2026-01972,Xeno Packaging,SMB,WorkCapital Hub,1588.55,2025-02-16,2025-03-18,2025-03-16,Paid,28,0,0
INV-2026-01973,Pinnacle Insurance,Mid-Market,NetScale Partners,25743.96,2025-04-14,2025-05-29,2025-05-21,Paid,37,0,0
INV-2026-01974,Evergreen Health,Mid-Market,GreenLedger Systems,22576.22,2026-04-13,2026-05-28,,Outstanding,27,0,0
INV-2026-01975,Frontier Tech,SMB,GreenLedger Systems,11220.33,2025-04-29,2025-05-29,2025-05-29,Paid,30,0,0
INV-2026-01976,Delta Manufacturing,Enterprise,DataPipe Solutions,47852.94,2024-11-22,2025-01-21,2025-01-14,Paid,53,0,0
INV-2026-01977,Orion Aerospace,Enterprise,FleetManage Co,63598.51,2025-01-01,2025-03-02,2025-05-02,Late,121,1,61
INV-2026-01978,Orion Aerospace,Enterprise,WorkCapital Hub,157180.38,2025-09-01,2025-10-31,2025-10-26,Paid,55,0,0
INV-2026-01979,Granite Construction,Enterprise,DataPipe Solutions,88801.19,2025-08-23,2025-10-22,2025-10-16,Paid,54,0,0
INV-2026-01980,Riverstone Hotels,Mid-Market,CloudServe Inc,31987.41,2026-01-20,2026-03-06,2026-02-25,Paid,36,0,0
INV-2026-01981,Terra Farms,SMB,NetScale Partners,11838.04,2025-07-05,2025-08-04,2025-07-28,Paid,23,0,0
INV-2026-01982,Delta Manufacturing,Enterprise,NetScale Partners,35285.63,2025-12-04,2026-02-02,2026-04-08,Late,125,1,65
INV-2026-01983,Juniper Consulting,Mid-Market,CloudServe Inc,25008.3,2026-03-03,2026-04-17,2026-04-14,Paid,42,0,0
INV-2026-01984,Horizon Media,Mid-Market,NetScale Partners,43790.56,2025-05-25,2025-07-09,2025-07-06,Paid,42,0,0
INV-2026-01985,Frontier Tech,SMB,NetScale Partners,8614.06,2025-05-27,2025-06-26,2025-06-22,Paid,26,0,0
INV-2026-01986,Cascade Foods,Mid-Market,CloudServe Inc,7092.2,2025-01-23,2025-03-09,2025-03-08,Paid,44,0,0
INV-2026-01987,Terra Farms,SMB,FleetManage Co,5477.13,2025-05-03,2025-06-02,2025-05-27,Paid,24,0,0
INV-2026-01989,Summit Financial,Enterprise,GreenLedger Systems,68147.23,2026-02-28,2026-04-29,,Outstanding,71,1,11
INV-2026-01990,Summit Financial,Enterprise,WorkCapital Hub,107365.33,2025-07-14,2025-09-12,2025-11-28,Late,137,1,77
INV-2026-01991,Quantum Analytics,SMB,SupplyChain Pro,7836.91,2026-04-16,2026-05-16,2026-05-07,Paid,21,0,0
INV-2026-01992,Cascade Foods,Mid-Market,PayFlow Technologies,32740.21,2026-04-07,2026-05-22,,Outstanding,33,0,0
INV-2026-01993,Evergreen Health,Mid-Market,InsightOps Ltd,44997.89,2025-11-04,2025-12-19,,Outstanding,187,1,142
INV-2026-01994,Frontier Tech,SMB,SupplyChain Pro,5887.58,2025-07-17,2025-08-16,2025-08-07,Paid,21,0,0
INV-2026-01995,Quantum Analytics,SMB,GreenLedger Systems,10143.43,2025-01-30,2025-03-01,2025-02-23,Paid,24,0,0
INV-2026-01996,Westfield Properties,Mid-Market,DataPipe Solutions,24328.87,2026-02-22,2026-04-08,2026-04-03,Paid,40,0,0
INV-2026-01997,Vertex Biotech,Enterprise,CloudServe Inc,158100.27,2026-01-01,2026-03-02,2026-02-25,Paid,55,0,0
INV-2026-01998,Cascade Foods,Mid-Market,NetScale Partners,12224.89,2025-12-29,2026-02-12,2026-02-05,Paid,38,0,0
INV-2026-01999,Frontier Tech,SMB,DataPipe Solutions,7964.29,2025-12-19,2026-01-18,2026-01-14,Paid,26,0,0
INV-2026-02000,Cascade Foods,Mid-Market,TradeLedger Finance,25609.43,2025-04-06,2025-05-21,2025-05-16,Paid,40,0,0
INV-2026-02001,Lumen Software,SMB,WorkCapital Hub,10656.02,2026-02-24,2026-03-26,2026-03-26,Paid,30,0,0
INV-2026-02002,Delta Manufacturing,Enterprise,PayFlow Technologies,160487.93,2025-02-08,2025-04-09,2025-04-07,Paid,58,0,0
INV-2026-02003,Juniper Consulting,Mid-Market,WorkCapital Hub,42539.38,2025-03-12,2025-04-26,2025-04-19,Paid,38,0,0
INV-2026-02004,Frontier Tech,SMB,TradeLedger Finance,2724.38,2024-12-14,2025-01-13,2025-01-05,Paid,22,0,0
INV-2026-02005,Ironclad Security,SMB,FleetManage Co,6873.98,2026-03-30,2026-04-29,,Outstanding,41,1,11
INV-2026-02006,Westfield Properties,Mid-Market,DataPipe Solutions,5486.51,2025-12-27,2026-02-10,2026-02-02,Paid,37,0,0
INV-2026-02007,Brightline Retail,SMB,CloudServe Inc,3650.19,2025-09-11,2025-10-11,2025-10-10,Paid,29,0,0
INV-2026-02008,Terra Farms,SMB,SupplyChain Pro,5074.04,2026-05-04,2026-06-03,,Outstanding,6,0,0
INV-2026-02009,Summit Financial,Enterprise,InsightOps Ltd,105400.32,2025-08-21,2025-10-20,2025-12-27,Late,128,1,68
INV-2026-02010,Brightline Retail,SMB,PayFlow Technologies,4996.04,2025-02-27,2025-03-29,2025-03-23,Paid,24,0,0
INV-2026-02011,Quantum Analytics,SMB,NetScale Partners,5239.47,2024-12-14,2025-01-13,2025-01-11,Paid,28,0,0
INV-2026-02012,Northstar Wholesale,Mid-Market,SupplyChain Pro,28668.82,2026-04-21,2026-06-05,,Outstanding,19,0,0
INV-2026-02013,Westfield Properties,Mid-Market,TradeLedger Finance,43638.24,2026-04-05,2026-05-20,,Outstanding,35,0,0
INV-2026-02014,Pinnacle Insurance,Mid-Market,WorkCapital Hub,16900.01,2025-09-21,2025-11-05,2025-11-17,Late,57,1,12
INV-2026-02015,Frontier Tech,SMB,CloudServe Inc,10760.02,2026-01-06,2026-02-05,2026-01-26,Paid,20,0,0
INV-2026-02016,Granite Construction,Enterprise,WorkCapital Hub,176007.04,2024-12-17,2025-02-15,2025-02-14,Paid,59,0,0
INV-2026-02017,Cascade Foods,Mid-Market,InsightOps Ltd,21554.02,2026-01-18,2026-03-04,2026-02-22,Paid,35,0,0
INV-2026-02018,Keystone Energy,Enterprise,NetScale Partners,50264.11,2026-01-21,2026-03-22,2026-03-14,Paid,52,0,0
INV-2026-02019,Union Transport,Mid-Market,SupplyChain Pro,38455.81,2026-03-03,2026-04-17,2026-04-11,Paid,39,0,0
INV-2026-02020,Northstar Wholesale,Mid-Market,CloudServe Inc,21067.68,2026-04-04,2026-05-19,,Outstanding,36,0,0
INV-2026-02021,Union Transport,Mid-Market,GreenLedger Systems,8165.98,2026-01-03,2026-02-17,2026-02-10,Paid,38,0,0
INV-2026-02022,Horizon Media,Mid-Market,SupplyChain Pro,13519.51,2025-04-08,2025-05-23,2025-05-14,Paid,36,0,0
INV-2026-02023,Frontier Tech,SMB,SupplyChain Pro,8516.57,2026-01-14,2026-02-13,2026-02-03,Paid,20,0,0
INV-2026-02024,Yellowstone Mining,Enterprise,PayFlow Technologies,38045.1,2025-07-29,2025-09-27,2025-09-26,Paid,59,0,0
INV-2026-02025,Vertex Biotech,Enterprise,FleetManage Co,161490.28,2025-02-21,2025-04-22,2025-07-19,Late,148,1,88
INV-2026-02026,Pinnacle Insurance,Mid-Market,SupplyChain Pro,20632.61,2025-10-29,2025-12-13,2025-12-13,Paid,45,0,0
INV-2026-02027,Keystone Energy,Enterprise,SupplyChain Pro,162313.77,2024-12-29,2025-02-27,2025-04-24,Late,116,1,56
INV-2026-02028,Xeno Packaging,SMB,InsightOps Ltd,3104.28,2025-03-29,2025-04-28,2025-04-25,Paid,27,0,0
INV-2026-02029,Meridian Pharma,Enterprise,WorkCapital Hub,75744.61,2025-08-04,2025-10-03,2025-10-01,Paid,58,0,0
INV-2026-02030,Keystone Energy,Enterprise,CloudServe Inc,128243.17,2025-09-09,2025-11-08,2025-11-02,Paid,54,0,0
INV-2026-02031,Summit Financial,Enterprise,InsightOps Ltd,52950.29,2025-11-05,2026-01-04,2025-12-25,Paid,50,0,0
INV-2026-02032,Quantum Analytics,SMB,DataPipe Solutions,10368.78,2025-03-22,2025-04-21,2025-04-14,Paid,23,0,0
INV-2026-02033,Northstar Wholesale,Mid-Market,FleetManage Co,22255.56,2024-11-30,2025-01-14,2025-01-04,Paid,35,0,0
INV-2026-02034,Evergreen Health,Mid-Market,NetScale Partners,26366.02,2025-06-22,2025-08-06,2025-07-27,Paid,35,0,0
INV-2026-02035,Meridian Pharma,Enterprise,InsightOps Ltd,37786.6,2025-07-27,2025-09-25,2025-09-25,Paid,60,0,0
INV-2026-02036,Granite Construction,Enterprise,NetScale Partners,140651.98,2025-08-16,2025-10-15,2025-10-07,Paid,52,0,0
INV-2026-02037,Evergreen Health,Mid-Market,SupplyChain Pro,44601.0,2024-12-11,2025-01-25,2025-01-19,Paid,39,0,0
INV-2026-02038,Westfield Properties,Mid-Market,DataPipe Solutions,29296.4,2026-04-11,2026-05-26,,Outstanding,29,0,0
INV-2026-02039,Yellowstone Mining,Enterprise,FleetManage Co,49779.39,2025-05-23,2025-07-22,2025-07-15,Paid,53,0,0
INV-2026-02040,Summit Financial,Enterprise,SupplyChain Pro,34240.82,2025-06-20,2025-08-19,2025-08-16,Paid,57,0,0
INV-2026-02041,Terra Farms,SMB,SupplyChain Pro,9569.41,2024-11-23,2024-12-23,2024-12-20,Paid,27,0,0
INV-2026-02042,Summit Financial,Enterprise,WorkCapital Hub,125483.71,2026-01-11,2026-03-12,2026-03-12,Paid,60,0,0
INV-2026-02043,Westfield Properties,Mid-Market,InsightOps Ltd,13163.86,2025-02-03,2025-03-20,2025-03-20,Paid,45,0,0
INV-2026-02044,Westfield Properties,Mid-Market,DataPipe Solutions,12818.25,2025-05-04,2025-06-18,2025-06-17,Paid,44,0,0
INV-2026-02045,Xeno Packaging,SMB,SupplyChain Pro,6140.91,2026-01-18,2026-02-17,2026-02-13,Paid,26,0,0
INV-2026-02046,Terra Farms,SMB,NetScale Partners,7340.97,2026-01-10,2026-02-09,2026-02-03,Paid,24,0,0
INV-2026-02047,Terra Farms,SMB,WorkCapital Hub,9053.1,2025-04-12,2025-05-12,2025-05-10,Paid,28,0,0
INV-2026-02048,Vertex Biotech,Enterprise,SupplyChain Pro,128314.7,2025-07-11,2025-09-09,,Outstanding,303,1,243
INV-2026-02049,Terra Farms,SMB,PayFlow Technologies,7177.75,2025-12-10,2026-01-09,2026-01-04,Paid,25,0,0
INV-2026-02050,Horizon Media,Mid-Market,DataPipe Solutions,17990.58,2025-06-28,2025-08-12,2025-08-04,Paid,37,0,0
INV-2026-02051,Quantum Analytics,SMB,DataPipe Solutions,8250.94,2025-12-31,2026-01-30,2026-01-21,Paid,21,0,0
INV-2026-02052,Cascade Foods,Mid-Market,NetScale Partners,13869.81,2025-12-15,2026-01-29,2026-01-26,Paid,42,0,0
INV-2026-02053,Cascade Foods,Mid-Market,NetScale Partners,22790.56,2025-11-29,2026-01-13,,Outstanding,162,1,117
INV-2026-02054,Riverstone Hotels,Mid-Market,GreenLedger Systems,41944.05,2025-06-28,2025-08-12,2025-08-12,Paid,45,0,0
INV-2026-02055,Brightline Retail,SMB,WorkCapital Hub,8143.2,2025-02-22,2025-03-24,2025-03-21,Paid,27,0,0
INV-2026-02056,Westfield Properties,Mid-Market,SupplyChain Pro,10712.9,2025-05-05,2025-06-19,2025-06-16,Paid,42,0,0
INV-2026-02057,Acme Logistics,SMB,WorkCapital Hub,7976.59,2025-04-25,2025-05-25,2025-05-17,Paid,22,0,0
INV-2026-02058,Evergreen Health,Mid-Market,SupplyChain Pro,37272.48,2025-04-22,2025-06-06,2025-06-05,Paid,44,0,0
INV-2026-02059,Xeno Packaging,SMB,GreenLedger Systems,8851.56,2025-09-03,2025-10-03,2025-09-27,Paid,24,0,0
INV-2026-02060,Frontier Tech,SMB,PayFlow Technologies,2544.2,2026-02-06,2026-03-08,2026-02-28,Paid,22,0,0
INV-2026-02061,Meridian Pharma,Enterprise,NetScale Partners,104549.53,2025-03-20,2025-05-19,2025-05-09,Paid,50,0,0
INV-2026-02062,Vertex Biotech,Enterprise,CloudServe Inc,61089.06,2025-12-16,2026-02-14,2026-04-17,Late,122,1,62
INV-2026-02063,Union Transport,Mid-Market,InsightOps Ltd,9995.49,2026-04-25,2026-06-09,,Outstanding,15,0,0
INV-2026-02064,Xeno Packaging,SMB,SupplyChain Pro,1913.03,2025-11-01,2025-12-01,2025-11-21,Paid,20,0,0
INV-2026-02065,Westfield Properties,Mid-Market,TradeLedger Finance,42795.46,2026-05-06,2026-06-20,,Outstanding,4,0,0
INV-2026-02066,Vertex Biotech,Enterprise,TradeLedger Finance,115048.59,2025-02-16,2025-04-17,2025-06-18,Late,122,1,62
INV-2026-02067,Yellowstone Mining,Enterprise,NetScale Partners,77678.47,2025-05-20,2025-07-19,2025-09-09,Late,112,1,52
INV-2026-02068,Orion Aerospace,Enterprise,InsightOps Ltd,71155.63,2025-01-03,2025-03-04,2025-03-02,Paid,58,0,0
INV-2026-02069,Union Transport,Mid-Market,DataPipe Solutions,33777.79,2025-09-11,2025-10-26,2025-12-02,Late,82,1,37
INV-2026-02070,Cascade Foods,Mid-Market,FleetManage Co,10393.65,2025-10-23,2025-12-07,2025-11-30,Paid,38,0,0
INV-2026-02071,Riverstone Hotels,Mid-Market,FleetManage Co,7090.57,2025-03-30,2025-05-14,2025-05-16,Late,47,1,2
INV-2026-02072,Lumen Software,SMB,WorkCapital Hub,9034.49,2025-10-20,2025-11-19,2025-11-17,Paid,28,0,0
INV-2026-02073,Orion Aerospace,Enterprise,FleetManage Co,145848.21,2025-10-04,2025-12-03,2025-11-26,Paid,53,0,0
INV-2026-02074,Quantum Analytics,SMB,SupplyChain Pro,829.45,2025-12-27,2026-01-26,2026-01-17,Paid,21,0,0
INV-2026-02075,Vertex Biotech,Enterprise,NetScale Partners,123700.13,2024-11-18,2025-01-17,2025-01-07,Paid,50,0,0
INV-2026-02076,Cascade Foods,Mid-Market,NetScale Partners,13624.79,2025-10-08,2025-11-22,2025-11-13,Paid,36,0,0
INV-2026-02077,Xeno Packaging,SMB,FleetManage Co,8225.76,2026-02-07,2026-03-09,,Outstanding,92,1,62
INV-2026-02078,Vertex Biotech,Enterprise,FleetManage Co,82475.33,2025-04-08,2025-06-07,2025-06-05,Paid,58,0,0
INV-2026-02079,Xeno Packaging,SMB,PayFlow Technologies,3907.26,2025-08-29,2025-09-28,,Outstanding,254,1,224
INV-2026-02080,Quantum Analytics,SMB,GreenLedger Systems,2592.67,2025-11-05,2025-12-05,2025-12-26,Late,51,1,21
INV-2026-02081,Summit Financial,Enterprise,WorkCapital Hub,49298.38,2025-08-21,2025-10-20,2025-10-14,Paid,54,0,0
INV-2026-02082,Quantum Analytics,SMB,WorkCapital Hub,11961.18,2025-04-20,2025-05-20,2025-05-15,Paid,25,0,0
INV-2026-02083,Summit Financial,Enterprise,CloudServe Inc,107981.48,2025-03-16,2025-05-15,2025-05-10,Paid,55,0,0
INV-2026-02084,Summit Financial,Enterprise,WorkCapital Hub,175647.1,2025-10-15,2025-12-14,2025-12-14,Paid,60,0,0
INV-2026-02085,Granite Construction,Enterprise,NetScale Partners,36988.32,2025-10-22,2025-12-21,2025-12-13,Paid,52,0,0
INV-2026-02086,Westfield Properties,Mid-Market,FleetManage Co,11417.24,2026-03-06,2026-04-20,2026-04-10,Paid,35,0,0
INV-2026-02087,Summit Financial,Enterprise,CloudServe Inc,51645.85,2025-11-18,2026-01-17,2026-03-24,Late,126,1,66
INV-2026-02088,Yellowstone Mining,Enterprise,PayFlow Technologies,86482.08,2026-01-08,2026-03-09,2026-04-27,Late,109,1,49
INV-2026-02089,Summit Financial,Enterprise,WorkCapital Hub,131561.89,2025-05-04,2025-07-03,2025-06-29,Paid,56,0,0
INV-2026-02090,Brightline Retail,SMB,SupplyChain Pro,3449.73,2026-02-17,2026-03-19,2026-03-17,Paid,28,0,0
INV-2026-02091,Meridian Pharma,Enterprise,FleetManage Co,43460.1,2026-02-05,2026-04-06,2026-03-31,Paid,54,0,0
INV-2026-02092,Cascade Foods,Mid-Market,SupplyChain Pro,19000.44,2025-09-27,2025-11-11,2025-11-06,Paid,40,0,0
INV-2026-02093,Orion Aerospace,Enterprise,GreenLedger Systems,162835.94,2026-04-15,2026-06-14,,Outstanding,25,0,0
INV-2026-02094,Northstar Wholesale,Mid-Market,DataPipe Solutions,16430.78,2024-11-27,2025-01-11,2025-01-08,Paid,42,0,0
INV-2026-02095,Frontier Tech,SMB,NetScale Partners,10188.73,2026-04-04,2026-05-04,,Outstanding,36,1,6
INV-2026-02096,Pinnacle Insurance,Mid-Market,PayFlow Technologies,13182.8,2025-09-12,2025-10-27,2025-12-23,Late,102,1,57
INV-2026-02097,Orion Aerospace,Enterprise,InsightOps Ltd,117558.06,2024-12-18,2025-02-16,2025-02-10,Paid,54,0,0
INV-2026-02098,Quantum Analytics,SMB,SupplyChain Pro,3888.75,2025-12-21,2026-01-20,2026-01-14,Paid,24,0,0
INV-2026-02099,Union Transport,Mid-Market,NetScale Partners,22835.5,2025-05-22,2025-07-06,2025-06-28,Paid,37,0,0
INV-2026-02100,Orion Aerospace,Enterprise,GreenLedger Systems,104965.21,2025-07-30,2025-09-28,2025-09-28,Paid,60,0,0
INV-2026-02101,Juniper Consulting,Mid-Market,FleetManage Co,26383.26,2025-01-24,2025-03-10,2025-03-01,Paid,36,0,0
INV-2026-02102,Juniper Consulting,Mid-Market,TradeLedger Finance,29550.13,2025-12-24,2026-02-07,2026-02-06,Paid,44,0,0
INV-2026-02103,Meridian Pharma,Enterprise,SupplyChain Pro,56223.97,2025-11-05,2026-01-04,,Outstanding,186,1,126
INV-2026-02104,Riverstone Hotels,Mid-Market,CloudServe Inc,20800.54,2025-06-03,2025-07-18,2025-07-16,Paid,43,0,0
INV-2026-02105,Vertex Biotech,Enterprise,FleetManage Co,102499.8,2024-12-23,2025-02-21,2025-02-16,Paid,55,0,0
INV-2026-02106,Delta Manufacturing,Enterprise,WorkCapital Hub,119259.53,2024-12-28,2025-02-26,2025-02-17,Paid,51,0,0
INV-2026-02107,Terra Farms,SMB,GreenLedger Systems,3243.47,2024-12-04,2025-01-03,2024-12-28,Paid,24,0,0
INV-2026-02108,Delta Manufacturing,Enterprise,SupplyChain Pro,155155.57,2025-06-08,2025-08-07,2025-07-28,Paid,50,0,0
INV-2026-02109,Westfield Properties,Mid-Market,InsightOps Ltd,22016.82,2026-01-14,2026-02-28,2026-02-20,Paid,37,0,0
INV-2026-02110,Horizon Media,Mid-Market,FleetManage Co,23119.93,2025-12-30,2026-02-13,2026-02-06,Paid,38,0,0
INV-2026-02111,Union Transport,Mid-Market,FleetManage Co,32577.77,2025-03-21,2025-05-05,2025-04-29,Paid,39,0,0
INV-2026-02112,Delta Manufacturing,Enterprise,CloudServe Inc,119192.46,2026-03-12,2026-05-11,,Outstanding,59,0,0
INV-2026-02113,Meridian Pharma,Enterprise,GreenLedger Systems,62909.61,2025-06-02,2025-08-01,2025-08-28,Late,87,1,27
INV-2026-02114,Riverstone Hotels,Mid-Market,PayFlow Technologies,5180.24,2025-01-19,2025-03-05,2025-03-04,Paid,44,0,0
INV-2026-02115,Union Transport,Mid-Market,DataPipe Solutions,9314.77,2025-06-07,2025-07-22,2025-07-22,Paid,45,0,0
INV-2026-02116,Terra Farms,SMB,PayFlow Technologies,11752.68,2025-07-18,2025-08-17,,Outstanding,296,1,266
INV-2026-02117,Brightline Retail,SMB,FleetManage Co,3952.79,2025-03-01,2025-03-31,2025-04-07,Late,37,1,7
INV-2026-02118,Orion Aerospace,Enterprise,NetScale Partners,72198.77,2026-02-13,2026-04-14,2026-04-08,Paid,54,0,0
INV-2026-02119,Yellowstone Mining,Enterprise,DataPipe Solutions,146096.16,2026-04-10,2026-06-09,,Outstanding,30,0,0
INV-2026-02120,Pinnacle Insurance,Mid-Market,SupplyChain Pro,27100.98,2024-11-20,2025-01-04,2025-02-16,Late,88,1,43
INV-2026-02121,Vertex Biotech,Enterprise,InsightOps Ltd,137048.42,2024-11-26,2025-01-25,2025-01-20,Paid,55,0,0
INV-2026-02122,Keystone Energy,Enterprise,CloudServe Inc,100347.44,2026-04-13,2026-06-12,,Outstanding,27,0,0
INV-2026-02123,Delta Manufacturing,Enterprise,GreenLedger Systems,132004.52,2026-02-24,2026-04-25,2026-04-20,Paid,55,0,0
INV-2026-02124,Lumen Software,SMB,CloudServe Inc,2758.99,2025-09-01,2025-10-01,2025-10-01,Paid,30,0,0
INV-2026-02125,Summit Financial,Enterprise,TradeLedger Finance,136276.53,2025-02-14,2025-04-15,2025-04-09,Paid,54,0,0
INV-2026-02126,Meridian Pharma,Enterprise,CloudServe Inc,44666.5,2025-05-19,2025-07-18,2025-10-15,Late,149,1,89
INV-2026-02127,Yellowstone Mining,Enterprise,NetScale Partners,154537.52,2024-12-20,2025-02-18,2025-02-12,Paid,54,0,0
INV-2026-02128,Westfield Properties,Mid-Market,WorkCapital Hub,26623.24,2025-10-21,2025-12-05,2025-12-04,Paid,44,0,0
INV-2026-02129,Yellowstone Mining,Enterprise,PayFlow Technologies,123917.25,2025-03-03,2025-05-02,2025-06-16,Late,105,1,45
INV-2026-02130,Lumen Software,SMB,DataPipe Solutions,6562.98,2026-01-21,2026-02-20,2026-02-10,Paid,20,0,0
INV-2026-02131,Juniper Consulting,Mid-Market,DataPipe Solutions,38031.61,2025-03-08,2025-04-22,2025-06-16,Late,100,1,55
INV-2026-02132,Riverstone Hotels,Mid-Market,NetScale Partners,6048.54,2025-12-26,2026-02-09,2026-03-26,Late,90,1,45
INV-2026-02133,Lumen Software,SMB,WorkCapital Hub,9499.33,2025-03-30,2025-04-29,2025-04-22,Paid,23,0,0
INV-2026-02134,Keystone Energy,Enterprise,CloudServe Inc,93428.79,2026-01-29,2026-03-30,2026-04-05,Late,66,1,6
INV-2026-02135,Riverstone Hotels,Mid-Market,DataPipe Solutions,11128.53,2025-03-07,2025-04-21,2025-04-19,Paid,43,0,0
INV-2026-02136,Northstar Wholesale,Mid-Market,TradeLedger Finance,14124.37,2025-04-28,2025-06-12,2025-07-01,Late,64,1,19
INV-2026-02137,Delta Manufacturing,Enterprise,FleetManage Co,43365.35,2025-07-27,2025-09-25,2025-09-17,Paid,52,0,0
INV-2026-02138,Yellowstone Mining,Enterprise,NetScale Partners,168965.7,2026-04-17,2026-06-16,,Outstanding,23,0,0
INV-2026-02139,Acme Logistics,SMB,SupplyChain Pro,1860.48,2025-04-10,2025-05-10,,Outstanding,395,1,365
INV-2026-02140,Summit Financial,Enterprise,TradeLedger Finance,79939.23,2025-04-17,2025-06-16,2025-06-16,Paid,60,0,0
INV-2026-02141,Lumen Software,SMB,NetScale Partners,5383.66,2026-02-09,2026-03-11,2026-04-04,Late,54,1,24
INV-2026-02142,Summit Financial,Enterprise,NetScale Partners,90147.23,2025-04-05,2025-06-04,2025-05-25,Paid,50,0,0
INV-2026-02143,Riverstone Hotels,Mid-Market,TradeLedger Finance,19044.8,2026-03-19,2026-05-03,2026-04-24,Paid,36,0,0
INV-2026-02144,Frontier Tech,SMB,GreenLedger Systems,6588.18,2025-10-11,2025-11-10,2025-11-06,Paid,26,0,0
INV-2026-02145,Quantum Analytics,SMB,CloudServe Inc,4771.82,2025-03-20,2025-04-19,2025-04-11,Paid,22,0,0
INV-2026-02146,Evergreen Health,Mid-Market,GreenLedger Systems,27057.66,2025-01-04,2025-02-18,2025-02-16,Paid,43,0,0
INV-2026-02147,Summit Financial,Enterprise,PayFlow Technologies,128722.83,2026-03-24,2026-05-23,,Outstanding,47,0,0
INV-2026-02148,Delta Manufacturing,Enterprise,FleetManage Co,71273.17,2025-05-03,2025-07-02,2025-06-22,Paid,50,0,0
INV-2026-02149,Meridian Pharma,Enterprise,NetScale Partners,143038.14,2026-03-06,2026-05-05,,Outstanding,65,1,5
INV-2026-02150,Keystone Energy,Enterprise,DataPipe Solutions,27488.7,2024-11-16,2025-01-15,2025-01-07,Paid,52,0,0
INV-2026-02151,Brightline Retail,SMB,PayFlow Technologies,2650.98,2025-11-14,2025-12-14,2026-01-23,Late,70,1,40
INV-2026-02152,Evergreen Health,Mid-Market,SupplyChain Pro,22337.2,2025-01-08,2025-02-22,2025-02-17,Paid,40,0,0
INV-2026-02153,Horizon Media,Mid-Market,PayFlow Technologies,13860.57,2025-10-05,2025-11-19,2025-11-15,Paid,41,0,0
INV-2026-02154,Northstar Wholesale,Mid-Market,InsightOps Ltd,27571.76,2026-01-30,2026-03-16,,Outstanding,100,1,55
